,매장이름,주소,구,브랜드,위도,경도
239,연세종합관,"서울특별시 서대문구 연세로 50,",서울특별시 서대문구,starbucks,37.564089,126.9389809
240,이대ECC,서울특별시 서대문구 이화여대길 52,서울특별시 서대문구,starbucks,37.5642551,126.9503079
241,연대,서울특별시 서대문구 연세로 35,서울특별시 서대문구,starbucks,37.5586875,126.9366988
242,신촌아트레온,서울특별시 서대문구 신촌로 129,서울특별시 서대문구,starbucks,37.5564819,126.940327
243,충정로역,서울특별시 서대문구 충정로 231522-3232,서울특별시 서대문구,starbucks,37.5627988,126.9647478
244,연대동문,서울특별시 서대문구 성산로 565,서울특별시 서대문구,starbucks,37.566388,126.9462765
245,신촌명물거리,"서울특별시 서대문구 명물길 24,",서울특별시 서대문구,starbucks,37.5577614,126.9381244
246,충정타워,"서울특별시 서대문구 서소문로 21,",서울특별시 서대문구,starbucks,37.5598507,126.964065
247,북가좌DT,서울특별시 서대문구 응암로 85,서울특별시 서대문구,starbucks,37.5809257,126.9117019
248,현대신촌,서울특별시 서대문구 신촌로 83,서울특별시 서대문구,starbucks,37.5560736,126.9357977
249,방배로,서울특별시 서초구 방배로 52,서울특별시 서초구,starbucks,37.4794494,126.9993484
250,강남교보타워R,서울특별시 서초구 강남대로 465,서울특별시 서초구,starbucks,37.5037208,127.0240967
251,방배다이치빌딩,서울특별시 서초구 방배로 114,서울특별시 서초구,starbucks,37.4843008,126.9960781
252,센트럴F1,서울특별시 서초구 신반포로 176,서울특별시 서초구,starbucks,37.5041299,127.0030692
253,서초역이화빌딩,서울특별시 서초구 반포대로21길 3,서울특별시 서초구,starbucks,37.4882539,127.0090099
254,서초구청,서울특별시 서초구 남부순환로 2557,서울특별시 서초구,starbucks,37.4844008,127.0300468
255,서초우성사거리,서울특별시 서초구 강남대로 343,서울특별시 서초구,starbucks,37.4934821,127.0292328
256,이수역사거리,서울특별시 서초구 서초대로 3-4,서울특별시 서초구,starbucks,37.4860394,126.9830638
257,강남대로신사,서울특별시 서초구 강남대로 595,서울특별시 서초구,starbucks,37.5148246,127.01945
258,서울고속터미널,서울특별시 서초구 신반포로 194,서울특별시 서초구,starbucks,37.5054942,127.006719
259,강남대로논현R,서울특별시 서초구 강남대로85길 5,서울특별시 서초구,starbucks,37.5073277,127.0225816
260,방배,서울특별시 서초구 방배로 2111522-3232,서울특별시 서초구,starbucks,37.4866882,126.9948792
261,방배카페거리,서울특별시 서초구 방배중앙로 162,서울특별시 서초구,starbucks,37.4934767,126.9865297
262,서초법원,서울특별시 서초구 서초대로 274,서울특별시 서초구,starbucks,37.4927671,127.0117898
263,청계산입구역,서울특별시 서초구 청계산로 203,서울특별시 서초구,starbucks,37.4473672,127.0553225
264,사당로데오,서울특별시 서초구 방배천로 5-4(방배동)1522-3232,서울특별시 서초구,starbucks,37.4772752,126.9821605
265,파미에파크R,서울특별시 서초구 사평대로 205,서울특별시 서초구,starbucks,37.5044253,127.0077601
266,교대역,서울특별시 서초구 서초중앙로 138,서울특별시 서초구,starbucks,37.4942069,127.0139398
267,양재역,서울특별시 서초구 강남대로 202,서울특별시 서초구,starbucks,37.4822885,127.0368492
268,논현역,서울특별시 서초구 강남대로 557,서울특별시 서초구,starbucks,37.51162010000001,127.0205982
269,이수역,서울특별시 서초구 동작대로 112,서울특별시 서초구,starbucks,37.4864664,126.9827403
270,내방역,서울특별시 서초구 방배로 184,서울특별시 서초구,starbucks,37.4899917,126.9924614
271,서초파라곤,서울특별시 서초구 서초대로74길 29,서울특별시 서초구,starbucks,37.4949034,127.0274129
272,서울아트센터,서울특별시 서초구 남부순환로 2395,서울특별시 서초구,starbucks,37.4806256,127.0123511
273,서초중앙로,서울특별시 서초구 서초중앙로 2251522-3232,서울특별시 서초구,starbucks,37.4933118,127.0145415
274,센트럴시티,서울특별시 서초구 신반포로 176,서울특별시 서초구,starbucks,37.5041299,127.0030692
275,강남삼성타운,서울특별시 서초구 서초대로78길 24,서울특별시 서초구,starbucks,37.4955152,127.027742
276,방배역,서울특별시 서초구 방배로 84,서울특별시 서초구,starbucks,37.48193,126.9976464
277,반포역,서울특별시 서초구 신반포로 257,서울특별시 서초구,starbucks,37.5094191,127.0130498
278,남부터미널,"서울특별시 서초구 서초중앙로 26,",서울특별시 서초구,starbucks,37.4846243,127.0169762
279,뉴코아강남,서울특별시 서초구 잠원로 69,서울특별시 서초구,starbucks,37.5102313,127.0069616
280,강남2,"서울특별시 서초구 서초대로77길 27,",서울특별시 서초구,starbucks,37.5000875,127.0254909
281,교대,서울특별시 서초구 서초중앙로 118,서울특별시 서초구,starbucks,37.4923513,127.0142164
282,하이브랜드,"서울특별시 서초구 매헌로 16,",서울특별시 서초구,starbucks,37.4629528,127.0369582
283,신논현역,서울특별시 서초구 강남대로 483,서울특별시 서초구,starbucks,37.5053019,127.0236395
284,영동2교,"서울특별시 서초구 논현로 139,",서울특별시 서초구,starbucks,37.481962,127.0425724
285,남부터미널2,서울특별시 서초구 효령로 274,서울특별시 서초구,starbucks,37.4843561,127.0142016
286,서래마을입구,서울특별시 서초구 서래로 48,서울특별시 서초구,starbucks,37.49922970000001,126.9985484
287,몬테소리,서울특별시 서초구 강남대로 399,서울특별시 서초구,starbucks,37.4982126,127.0268238
288,서초역,서울특별시 서초구 반포대로 118,서울특별시 서초구,starbucks,37.4906229,127.0085975
289,교대법원,서울특별시 서초구 서초중앙로 164,서울특별시 서초구,starbucks,37.4963206,127.0133771
290,강남GT타워,"서울특별시 서초구 서초대로 411,",서울특별시 서초구,starbucks,37.4977803,127.0261927
291,서초동,"서울특별시 서초구 남부순환로339길 64,",서울특별시 서초구,starbucks,37.4858915,127.0215742
292,서울교대,"서울특별시 서초구 서초중앙로 64,",서울특별시 서초구,starbucks,37.4873998,127.0151589
293,강남에비뉴,"서울특별시 서초구 서초대로77길 62,",서울특별시 서초구,starbucks,37.5006226,127.0253673
294,반포자이,서울특별시 서초구 잠원로 24,서울특별시 서초구,starbucks,37.5071093,127.0098804
295,서이초교사거리,서울특별시 서초구 사임당로 143,서울특별시 서초구,starbucks,37.4918146,127.0252252
296,서울웨이브아트센터,서울특별시 서초구 잠원로 145-35,서울특별시 서초구,starbucks,37.5160915,127.0088681
297,길음역,서울특별시 성북구 정릉로 376,서울특별시 성북구,starbucks,37.6019694,127.0252982
298,미아이마트,서울특별시 성북구 도봉로 17,서울특별시 성북구,starbucks,37.6108648,127.0296051
299,종암DT,서울특별시 성북구 종암로 17,서울특별시 성북구,starbucks,37.5919525,127.0360401
300,미아,서울특별시 성북구 동소문로 314,서울특별시 성북구,starbucks,37.6075807,127.0293034
301,성신여대정문,서울특별시 성북구 보문로34길 62,서울특별시 성북구,starbucks,37.5908044,127.0188447
302,종암,서울특별시 성북구 종암로 122,서울특별시 성북구,starbucks,37.6011247,127.0338991
303,삼선교,서울특별시 성북구 동소문로 10,서울특별시 성북구,starbucks,37.588696,127.0073207
304,월곡역,"서울특별시 성북구 화랑로 76,",서울특별시 성북구,starbucks,37.6017142,127.0404475
305,고대,서울특별시 성북구 고려대로24길 51,서울특별시 성북구,starbucks,37.59040299999999,127.035926
306,현대미아,서울특별시 성북구 동소문로 315,서울특별시 성북구,starbucks,37.6083223,127.0287626
307,성신여대,서울특별시 성북구 동소문로24길 12,서울특별시 성북구,starbucks,37.5931137,127.0184022
308,안암역,서울특별시 성북구 고려대로 102-2,서울특별시 성북구,starbucks,37.59040299999999,127.035926
309,한성대입구역,서울특별시 성북구 성북로 11,서울특별시 성북구,starbucks,37.5889972,127.0048925
310,고대안암병원,서울특별시 성북구 고려대로 73,서울특별시 성북구,starbucks,37.59040299999999,127.035926
311,장위뉴타운,서울특별시 성북구 장월로38길 4,서울특별시 성북구,starbucks,37.6177332,127.0532647
312,송파나루역DT,서울특별시 송파구 오금로 142,서울특별시 송파구,starbucks,37.5107933,127.1102658
313,송파헬리오시티,서울특별시 송파구 송파대로 345,서울특별시 송파구,starbucks,37.4976866,127.1066825
314,잠실시그마타워,서울특별시 송파구 올림픽로 289,서울특별시 송파구,starbucks,37.5145667,127.1024928
315,문정법원로R,서울특별시 송파구 송파대로 201,서울특별시 송파구,starbucks,37.4856859,127.1193237
316,송파개롱역,서울특별시 송파구 오금로 420,서울특별시 송파구,starbucks,37.4969567,127.1362521
317,문정하비오,서울특별시 송파구 송파대로 111,서울특별시 송파구,starbucks,37.4856859,127.1193237
318,문정역,서울특별시 송파구 송파대로 167,서울특별시 송파구,starbucks,37.4856859,127.1193237
319,잠실대교남단R,서울특별시 송파구 송파대로 570,서울특별시 송파구,starbucks,37.4856859,127.1193237
320,송파위례,서울특별시 송파구 위례광장로 230,서울특별시 송파구,starbucks,37.4850892,127.1332182
321,송파방이DT,서울특별시 송파구 오금로 241,서울특별시 송파구,starbucks,37.5065478,127.1205263
322,올림픽평화의문,서울특별시 송파구 위례성대로 38,서울특별시 송파구,starbucks,37.5156426,127.1164819
323,송파아이파크,서울특별시 송파구 법원로 55,서울특별시 송파구,starbucks,37.4941097,127.0106092
324,송파사거리,서울특별시 송파구 송파대로 386,서울특별시 송파구,starbucks,37.5022465,127.1103401
325,석촌서호,서울특별시 송파구 석촌호수로 176,서울특별시 송파구,starbucks,37.50633510000001,127.0962937
326,문정로데오,서울특별시 송파구 동남로 141,서울특별시 송파구,starbucks,37.491868,127.1262565
327,올림픽훼미리,서울특별시 송파구 중대로 68,서울특별시 송파구,starbucks,37.4915118,127.1164066
328,올림픽공원남문,서울특별시 송파구 위례성대로 102,서울특별시 송파구,starbucks,37.5132916,127.123111
329,방이역,"서울특별시 송파구 마천로 53,",서울특별시 송파구,starbucks,37.5085169,127.1266393
330,석촌호수,서울특별시 송파구 석촌호수로 262,서울특별시 송파구,starbucks,37.5094027,127.1052218
331,잠실푸르지오월드,"서울특별시 송파구 올림픽로35가길 9,",서울특별시 송파구,starbucks,37.5213517,127.1026097
332,잠실새내역,서울특별시 송파구 올림픽로 96,서울특별시 송파구,starbucks,37.5114268,127.0812007
333,잠실역,서울특별시 송파구 송파대로 562,서울특별시 송파구,starbucks,37.5152717,127.0994664
334,갤러리아팰리스,"서울특별시 송파구 올림픽로 212,",서울특별시 송파구,starbucks,37.5110067,127.0940034
335,아시아선수촌,서울특별시 송파구 백제고분로 69,서울특별시 송파구,starbucks,37.5104935,127.0790257
336,올림픽아파트,서울특별시 송파구 양재대로 1220,서울특별시 송파구,starbucks,37.50885,127.1247641
337,가락본동,서울특별시 송파구 송파대로30길 13,서울특별시 송파구,starbucks,37.4948203,127.1187978
338,석촌역,"서울특별시 송파구 백제고분로 358,",서울특별시 송파구,starbucks,37.5042626,127.1061077
339,가락시장역,"서울특별시 송파구 중대로 121,",서울특별시 송파구,starbucks,37.4943071,127.121397
340,가든파이브,서울특별시 송파구 충민로 10,서울특별시 송파구,starbucks,37.4782316,127.1193703
341,송파NC,서울특별시 송파구 충민로 66,서울특별시 송파구,starbucks,37.4775778,127.1249983
342,송파거여역,서울특별시 송파구 오금로 493,서울특별시 송파구,starbucks,37.4935939,127.143672
343,몽촌토성역,서울특별시 송파구 위례성대로 6,서울특별시 송파구,starbucks,37.5168051,127.1131356
344,송파KT,서울특별시 송파구 잠실로 209,서울특별시 송파구,starbucks,37.5130506,127.0915464
345,송파마천사거리DT,서울특별시 송파구 거마로 78,서울특별시 송파구,starbucks,37.49964,127.1476597
346,목동파리공원,서울특별시 양천구 목동동로 377,서울특별시 양천구,starbucks,37.5352957,126.8788394
347,등촌역,서울특별시 양천구 공항대로 566,서울특별시 양천구,starbucks,37.5488905,126.8680693
348,목동행복한,서울특별시 양천구 목동동로 309,서울특별시 양천구,starbucks,37.5291722,126.8759793
349,신정DT,서울특별시 양천구 신월로 341,서울특별시 양천구,starbucks,37.5198014,126.8487425
350,목동역,서울특별시 양천구 목동로 203,서울특별시 양천구,starbucks,37.5266578,126.8637816
351,목동오목로,서울특별시 양천구 오목로 279,서울특별시 양천구,starbucks,37.5259231,126.868438
352,목동8단지,서울특별시 양천구 목동서로 299,서울특별시 양천구,starbucks,37.520518,126.8688409
353,오목교역,서울특별시 양천구 오목로 354,서울특별시 양천구,starbucks,37.5245067,126.862375
354,신월IC DT,서울특별시 양천구 남부순환로 430,서울특별시 양천구,starbucks,37.5293911,126.8320559
355,목동7단지,서울특별시 양천구 목동서로 213,서울특별시 양천구,starbucks,37.5279765,126.8706029
356,목동5단지,"서울특별시 양천구 목동동로 411,",서울특별시 양천구,starbucks,37.5366864,126.8822017
357,목동,서울특별시 양천구 목동서로 67,서울특별시 양천구,starbucks,37.5363389,126.878533
358,현대목동,서울특별시 양천구 목동동로 257,서울특별시 양천구,starbucks,37.5268253,126.8749782
359,목동파라곤,"서울특별시 양천구 목동서로 155,",서울특별시 양천구,starbucks,37.5293136,126.8751264
360,목동트라팰리스,서울특별시 양천구 오목로 299,서울특별시 양천구,starbucks,37.5257763,126.8703272
361,목동10단지,서울특별시 양천구 목동서로 401,서울특별시 양천구,starbucks,37.5153689,126.8595955
362,신월동DT,서울특별시 양천구 남부순환로 319,서울특별시 양천구,starbucks,37.5382715,126.8271345
363,타임스퀘어R,서울특별시 영등포구 영중로 15,서울특별시 영등포구,starbucks,37.517007,126.9041419
364,샛강역,서울특별시 영등포구 여의대방로 376,서울특별시 영등포구,starbucks,37.5035749,126.9192153
365,영등포역,서울특별시 영등포구 경인로 870,서울특별시 영등포구,starbucks,37.5169614,126.909139
366,당산대로,서울특별시 영등포구 양평로 22,서울특별시 영등포구,starbucks,37.5331208,126.9038043
367,여의도IFC몰(L1)R,서울특별시 영등포구 국제금융로 10,서울특별시 영등포구,starbucks,37.5249367,126.9252845
368,여의도KBS R,서울특별시 영등포구 의사당대로 26,서울특별시 영등포구,starbucks,37.5265758,126.9181878
369,여의도화재보험,서울특별시 영등포구 국제금융로6길 38,서울특별시 영등포구,starbucks,37.5213452,126.9259819
370,국회대로,서울특별시 영등포구 국회대로 786,서울특별시 영등포구,starbucks,37.53026,126.9195488
371,영등포KT,서울특별시 영등포구 영중로 119,서울특별시 영등포구,starbucks,37.5267921,126.9047058
372,여의도공원R,서울특별시 영등포구 여의공원로 101,서울특별시 영등포구,starbucks,37.5292309,126.9248721
373,국회의사당역,서울특별시 영등포구 의사당대로 8,서울특별시 영등포구,starbucks,37.5278307,126.9168822
374,선유도역,서울특별시 영등포구 양평로 115,서울특별시 영등포구,starbucks,37.537268,126.8945943
375,여의도역R,서울특별시 영등포구 의사당대로 83,서울특별시 영등포구,starbucks,37.5233278,126.9234386
376,선유동이레빌딩,서울특별시 영등포구 선유동2로 57,서울특별시 영등포구,starbucks,37.5339752,126.8970619
377,동여의도,서울특별시 영등포구 국제금융로 86,서울특별시 영등포구,starbucks,37.51990929999999,126.9317832
378,여의도ABL타워,서울특별시 영등포구 의사당대로 147,서울특별시 영등포구,starbucks,37.5187813,126.9278117
379,영등포신길,서울특별시 영등포구 신길로 137,서울특별시 영등포구,starbucks,37.50455729999999,126.9100739
380,문래역,서울특별시 영등포구 당산로 34,서울특별시 영등포구,starbucks,37.517425,126.8964798
381,당산,서울특별시 영등포구 양평로 64,서울특별시 영등포구,starbucks,37.5350961,126.8999555
382,여의도한양증권,서울특별시 영등포구 국제금융로6길 7,서울특별시 영등포구,starbucks,37.52236550000001,126.9290942
383,여의도일신,서울특별시 영등포구 은행로 11,서울특별시 영등포구,starbucks,37.5278712,126.9202202
384,신세계타임스퀘어B2,"서울특별시 영등포구 영중로 9,",서울특별시 영등포구,starbucks,37.5171482,126.9055629
385,하이테크시티,서울특별시 영등포구 경인로 775,서울특별시 영등포구,starbucks,37.51466569999999,126.8984728
386,여의도,서울특별시 영등포구 국제금융로2길 28,서울특별시 영등포구,starbucks,37.5240419,126.9244816
387,롯데캐슬여의도,서울특별시 영등포구 의사당대로 127,서울특별시 영등포구,starbucks,37.5201371,126.9263986
388,문래동,"서울특별시 영등포구 선유로 64,",서울특별시 영등포구,starbucks,37.5196292,126.8896882
389,신세계타임스퀘어1F,"서울특별시 영등포구 영중로 9,",서울특별시 영등포구,starbucks,37.5171482,126.9055629
390,여의도호성,"서울특별시 영등포구 여의대방로65길 24,",서울특별시 영등포구,starbucks,37.5204021,126.9292806
391,타임스퀘어B2,"서울특별시 영등포구 영중로 15,",서울특별시 영등포구,starbucks,37.517007,126.9041419
392,영등포본동,서울특별시 영등포구 영등포로 254,서울특별시 영등포구,starbucks,37.5185135,126.9095859
393,타임스퀘어2F,서울특별시 영등포구 영중로 15,서울특별시 영등포구,starbucks,37.517007,126.9041419
394,여의도의사당,"서울특별시 영등포구 국회대로74길 12,",서울특별시 영등포구,starbucks,37.5300485,126.9210498
395,여의도IFC(1F),서울특별시 영등포구 국제금융로 10,서울특별시 영등포구,starbucks,37.5249367,126.9252845
396,여의도신한금융투자타워,서울특별시 영등포구 여의대로 70,서울특별시 영등포구,starbucks,37.5248014,126.924172
397,선유도역 1번출구,서울특별시 영등포구 양평로 128,서울특별시 영등포구,starbucks,37.5382968,126.8936139
398,영등포시장역,서울특별시 영등포구 영중로 79,서울특별시 영등포구,starbucks,37.5234348,126.9048963
399,영등포구청역,서울특별시 영등포구 국회대로 558,서울특별시 영등포구,starbucks,37.5275785,126.895872
400,서울양평역,서울특별시 영등포구 선유서로24길 6,서울특별시 영등포구,starbucks,37.5237037,126.8875056
401,영등포시장교차로,서울특별시 영등포구 영중로 45,서울특별시 영등포구,starbucks,37.5204239,126.904446
402,더현대서울(B2)R,서울특별시 영등포구 여의대로 108,서울특별시 영등포구,starbucks,37.5237584,126.9225703
403,당산역사거리,서울특별시 영등포구 양평로 47,서울특별시 영등포구,starbucks,37.5338262,126.9009868
404,불광역,서울특별시 은평구 통일로 715,서울특별시 은평구,starbucks,37.609382,126.9303971
405,구파발사거리,서울특별시 은평구 진관3로 21,서울특별시 은평구,starbucks,37.6410554,126.9212098
406,연신내역사거리,서울특별시 은평구 통일로 842,서울특별시 은평구,starbucks,37.6186243,126.9220434
407,연신내,서울특별시 은평구 통일로 867,서울특별시 은평구,starbucks,37.6201922,126.9198809
408,구파발역,서울특별시 은평구 진관2로 121522-3232,서울특별시 은평구,starbucks,37.6354486,126.9231387
409,은평구청입구,서울특별시 은평구 은평로 170,서울특별시 은평구,starbucks,37.6010363,126.9267886
410,은평이마트,서울특별시 은평구 은평로 111,서울특별시 은평구,starbucks,37.60077709999999,126.9204992
411,구산역,서울특별시 은평구 연서로 146,서울특별시 은평구,starbucks,37.6117171,126.9176171
412,수색,서울특별시 은평구 수색로 216,서울특별시 은평구,starbucks,37.5836106,126.8932739
413,녹번역,서울특별시 은평구 통일로 636,서울특별시 은평구,starbucks,37.6035543,126.9352994
414,진관DT,서울특별시 은평구 연서로 645,서울특별시 은평구,starbucks,37.6190884,126.9235023
415,연합뉴스,서울특별시 종로구 율곡로2길 25,서울특별시 종로구,starbucks,37.5743289,126.9804595
416,혜화역,서울특별시 종로구 대학로12길 4,서울특별시 종로구,starbucks,37.5824779,127.002185
417,경희궁로,서울특별시 종로구 새문안로3길 15,서울특별시 종로구,starbucks,37.5716658,126.9722875
418,강북삼성병원,서울특별시 종로구 새문안로 29,서울특별시 종로구,starbucks,37.5683585,126.9674846
419,종로평창동,서울특별시 종로구 평창12길 3,서울특별시 종로구,starbucks,37.60614899999999,126.9672128
420,광화문우체국,서울특별시 종로구 종로 6,서울특별시 종로구,starbucks,37.5698014,126.978084
421,더종로R,서울특별시 종로구 종로 51,서울특별시 종로구,starbucks,37.5707075,126.9835766
422,독립문역,서울특별시 종로구 송월길 155,서울특별시 종로구,starbucks,37.57070179999999,126.9647646
423,정부서울청사R,서울특별시 종로구 새문안로5가길 28,서울특별시 종로구,starbucks,37.5744107,126.9735709
424,동묘앞역,서울특별시 종로구 종로 344,서울특별시 종로구,starbucks,37.5727002,127.0160721
425,종로구청,서울특별시 종로구 삼봉로 71,서울특별시 종로구,starbucks,37.5721365,126.9811966
426,북촌로,서울특별시 종로구 북촌로4길 23,서울특별시 종로구,starbucks,37.5793885,126.9864543
427,종로수송,서울특별시 종로구 종로5길 30,서울특별시 종로구,starbucks,37.5716169,126.9806844
428,새문안로,서울특별시 종로구 새문안로 92,서울특별시 종로구,starbucks,37.5696602,126.9748903
429,안국,서울특별시 종로구 북촌로 5-1,서울특별시 종로구,starbucks,37.5773379,126.9856353
430,삼청동,서울특별시 종로구 삼청로 111-1,서울특별시 종로구,starbucks,37.5829548,126.9810261
431,광화문D타워,서울특별시 종로구 종로3길 17,서울특별시 종로구,starbucks,37.5716583,126.9798858
432,적선,"서울특별시 종로구 새문안로5길 55,",서울특별시 종로구,starbucks,37.5750907,126.9739521
433,인사,서울특별시 종로구 인사동길 14,서울특별시 종로구,starbucks,37.5721293,126.9870349
434,광화문,서울특별시 종로구 세종대로 167,서울특별시 종로구,starbucks,37.5712293,126.9762872
435,성대입구,서울특별시 종로구 창경궁로 235,서울특별시 종로구,starbucks,37.582923,126.9983545
436,스페이스본,서울특별시 종로구 사직로8길 4,서울특별시 종로구,starbucks,37.5743822,126.9688505
437,주얼리시티,서울특별시 종로구 종로 183,서울특별시 종로구,starbucks,37.5711959,126.9986621
438,종각,서울특별시 종로구 종로 64,서울특별시 종로구,starbucks,37.5699183,126.9845281
439,동숭로아트,서울특별시 종로구 동숭길 110,서울특별시 종로구,starbucks,37.5829419,127.0038862
440,종로관철,"서울특별시 종로구 종로12길 21,",서울특별시 종로구,starbucks,37.5690496,126.9859854
441,경복궁역,"서울특별시 종로구 자하문로4길 6,",서울특별시 종로구,starbucks,37.5771471,126.9726344
442,이마빌딩,서울특별시 종로구 종로1길 42,서울특별시 종로구,starbucks,37.5738637,126.9789715
443,마로니에공원,"서울특별시 종로구 대학로 116,",서울특별시 종로구,starbucks,37.5814942,127.0023216
444,종로3가,"서울특별시 종로구 종로 113-1,",서울특별시 종로구,starbucks,37.5705527,126.9902055
445,대학로,"서울특별시 종로구 대학로 57,",서울특별시 종로구,starbucks,37.5769696,127.0020331
446,경복궁사거리,"서울특별시 종로구 율곡로 6,",서울특별시 종로구,starbucks,37.5754163,126.9801322
447,종로관수,서울특별시 종로구 삼일대로20길 13,서울특별시 종로구,starbucks,37.5697113,126.9886559
448,광화문교보문고,서울특별시 종로구 종로 1,서울특별시 종로구,starbucks,37.5709047,126.9780327
449,정동,서울특별시 종로구 새문안로 42,서울특별시 종로구,starbucks,37.5686502,126.9701419
450,종로플레이스,서울특별시 종로구 창경궁로 120,서울특별시 종로구,starbucks,37.5729437,126.9983082
451,강북삼성병원1층,서울특별시 종로구 새문안로 29,서울특별시 종로구,starbucks,37.5683585,126.9674846
452,동숭길입구,서울특별시 종로구 대학로 146,서울특별시 종로구,starbucks,37.5842128,127.0020237
453,서울대치과병원,서울특별시 종로구 대학로 101,서울특별시 종로구,starbucks,37.5775956,126.9998863
454,서대문역,서울특별시 종로구 통일로 134,서울특별시 종로구,starbucks,37.5666036,126.9662841
455,숭례문북창,서울특별시 중구 세종대로12길 12,서울특별시 중구,starbucks,37.5618085,126.9776349
456,을지로4가역,서울특별시 중구 을지로 170,서울특별시 중구,starbucks,37.5663459,126.9967756
457,동대문두타,서울특별시 중구 장충단로 275,서울특별시 중구,starbucks,37.5689316,127.0087977
458,대한상공회의소R,서울특별시 중구 세종대로 39,서울특별시 중구,starbucks,37.5606707,126.9737639
459,국립중앙의료원,서울특별시 중구 을지로 251,서울특별시 중구,starbucks,37.566516,127.0062376
460,동국대,서울특별시 중구 서애로 1길,서울특별시 중구,starbucks,37.5609063,126.9991003
461,신세계본점5F,서울특별시 중구 소공로 63,서울특별시 중구,starbucks,37.5609008,126.9809889
462,을지로내외빌딩R,서울특별시 중구 을지로 51,서울특별시 중구,starbucks,37.5664536,126.9836673
463,대우재단빌딩,서울특별시 중구 퇴계로 18,서울특별시 중구,starbucks,37.5565217,126.975145
464,동대문공원,서울특별시 중구 장충단로 229,서울특별시 중구,starbucks,37.5651328,127.0071909
465,을지로국제빌딩,서울특별시 중구 남대문로 109,서울특별시 중구,starbucks,37.5669467,126.982232
466,동대입구역,서울특별시 중구 장충단로 166,서울특별시 중구,starbucks,37.5595925,127.0061416
467,신당역사거리,서울특별시 중구 다산로 258,서울특별시 중구,starbucks,37.5658043,127.0165817
468,연세세브란스,서울특별시 중구 통일로 10,서울특별시 중구,starbucks,37.5570572,126.9736211
469,회현역,서울특별시 중구 퇴계로 72,서울특별시 중구,starbucks,37.5590809,126.9805937
470,을지로경기빌딩,서울특별시 중구 남대문로10길 9,서울특별시 중구,starbucks,37.5671564,126.9832536
471,을지로2가,서울특별시 중구 삼일대로 358,서울특별시 중구,starbucks,37.56654899999999,126.9878497
472,신세계본점6F,서울특별시 중구 퇴계로 77,서울특별시 중구,starbucks,37.5603075,126.9808306
473,서울중앙우체국,서울특별시 중구 소공로 70,서울특별시 중구,starbucks,37.5615577,126.9821367
474,한국프레스센터,서울특별시 중구 세종대로 124,서울특별시 중구,starbucks,37.5673811,126.977859
475,명동중앙로,서울특별시 중구 명동길 60,서울특별시 중구,starbucks,37.56369919999999,126.9857659
